      Unix Time              Julian Date        RA      BorS            DEC     MSDPK                   DETPOW             MEANPOW       FINECHAN       COARCHID          ifreq
     1433869481           2457183.250000   6.12735         8         12.357         0        1227761024.000000     57355648.000000          44266             67        315.912
     1433869481           2457183.250000   6.12735         8         12.357         0        2319420672.000000     57514112.000000          44277             67        315.912
     1433869481           2457183.250000   6.12735         8         12.357         0        2032209536.000000     57499136.000000          44278             67        315.912
     1433869481           2457183.250000   6.12735         8         12.357         0      295367966720.000000    202556592.000000              0            252        336.109
     1433869481           2457183.250000   6.12735         8         12.357         0        1280207232.000000     53035904.000000          25478            252        336.131
     1433869481           2457183.250000   6.12735         8         12.357         0         778230528.000000     35819904.000000          87901            295        3924.78
     1433869481           2457183.250000   6.12735         9         12.357         0        4111507712.000000    145350768.000000              0             28        311.609
     1433869481           2457183.250000   6.12735         9         12.357         0        2938988800.000000     87767808.000000          56173            151        325.109
     1433869481           2457183.250000   6.12735         9         12.357         0        8599234560.000000     87772160.000000          56174            151        325.109
     1433869481           2457183.250000   6.12735         9         12.357         0        2122872576.000000     81831936.000000          56174            152        325.219
     1433869481           2457183.250000   6.12735         9         12.357         0      138775117824.000000    226035264.000000              0            252        336.109
     1433869481           2457183.250000   6.13218        10        12.4148         0        5292161024.000000    124012544.000000          56174            151        325.109
     1433869481           2457183.250000   6.13218        10        12.4148         0      765160521728.000000    562626816.000000              0            252        336.109
     1433869481           2457183.250000   6.13218        11        12.4148         0        3398711552.000000    149820800.000000          22579            197        330.113
     1433869481           2457183.250000   6.13218        11        12.4148         0      250225049600.000000    309935840.000000              0            252        336.109
     1433869481           2457183.250000   6.13062        12        12.5158         0        2075566976.000000     88131840.000000          44277             67        315.912
     1433869481           2457183.250000   6.13062        12        12.5158         0        5709811200.000000     62448128.000000          56174            151        325.109
     1433869481           2457183.250000   6.13062        12        12.5158         0        1991869440.000000     60194816.000000          56174            152        325.219
     1433869481           2457183.250000   6.13062        12        12.5158         0        6274250752.000000    109449216.000000          22578            197        330.113
     1433869481           2457183.250000   6.13062        12        12.5158         0       10162996224.000000    109478656.000000          22579            197        330.113
     1433869481           2457183.250000   6.13062        12        12.5158         0        2694580480.000000    109517824.000000          22580            197        330.113
     1433869481           2457183.250000   6.13062        12        12.5158         0       39827636224.000000    124383656.000000              0            252        336.109
     1433869481           2457183.250000   6.13062        13        12.5158         0        5285680128.000000    151340880.000000              0             28        311.609
     1433869481           2457183.250000   6.13062        13        12.5158         0       10899939328.000000     77079808.000000          56174            151        325.109
     1433869481           2457183.250000   6.13062        13        12.5158         0        2031737728.000000     71158016.000000          56174            152        325.219
     1433869481           2457183.250000   6.13062        13        12.5158         0      759270146048.000000    504992928.000000              0            252        336.109
     1433869482           2457183.250000   6.12609         0        12.4576         0        2034023680.000000     58074624.000000          56174            151        325.109
     1433869482           2457183.250000   6.12609         0        12.4576         0       56902848512.000000    121360968.000000              0            252        336.109
     1433869482           2457183.250000   6.12609         0        12.4576         0        3942962688.000000     92102144.000000          25478            252        336.131
     1433869482           2457183.250000   6.12609         1        12.4576         0        7242282496.000000     75748352.000000          56174            151        325.109
     1433869482           2457183.250000   6.12609         1        12.4576         0        1694482304.000000     69474048.000000          56174            152        325.219
     1433869482           2457183.250000   6.12609         1        12.4576         0      737152073728.000000    476237760.000000              0            252        336.109
     1433869482           2457183.250000   6.12453         2        12.5584         0        6538699776.000000    111122432.000000          56174            151        325.109
     1433869482           2457183.250000   6.12453         2        12.5584         0      857159630848.000000    593884672.000000              0            252        336.109
     1433869482           2457183.250000   6.12453         3        12.5584         0        4819465728.000000    191876608.000000          44277             67        315.912
     1433869482           2457183.250000   6.12453         3        12.5584         0        4015245312.000000    191873024.000000          44278             67        315.912
     1433869482           2457183.250000   6.12453         3        12.5584         0       23192479744.000000    218701120.000000              0            252        336.109
     1433869482           2457183.250000   6.11969         4        12.5006         0      153765380096.000000    243019968.000000              0            252        336.109
     1433869482           2457183.250000   6.11969         5        12.5006         0        2103519616.000000     52605184.000000          56174            151        325.109
     1433869482           2457183.250000   6.11969         5        12.5006         0     1043496501248.000000    590231360.000000              0            252        336.109
     1433869482           2457183.250000   6.12123         6        12.4003         0      235481497600.000000    409872480.000000              0            252        336.109
     1433869482           2457183.250000   6.12123         6        12.4003         0        7685063168.000000    265313536.000000          25478            252        336.131
     1433869482           2457183.250000   6.12123         7        12.4003         0        1863447808.000000     62168576.000000          56174            151        325.109
     1433869482           2457183.250000   6.12123         7        12.4003         0        7510621184.000000    108915640.000000              0            252        336.109
     1433869482           2457183.250000   6.12763         8         12.357         0        1736867200.000000     58747008.000000          44276             67        315.912
     1433869482           2457183.250000   6.12763         8         12.357         0        3014498304.000000     58743296.000000          44279             67        315.912
     1433869482           2457183.250000   6.12763         8         12.357         0      333453492224.000000    218235664.000000              0            252        336.109
     1433869482           2457183.250000   6.12763         8         12.357         0        1859689088.000000     50931520.000000          25478            252        336.131
     1433869482           2457183.250000   6.12763         9         12.357         0        3480997120.000000    147816208.000000              0             28        311.609
     1433869482           2457183.250000   6.12763         9         12.357         0        9271215104.000000     89705984.000000          56174            151        325.109
     1433869482           2457183.250000   6.12763         9         12.357         0        2262655232.000000     85399552.000000          56174            152        325.219
     1433869482           2457183.250000   6.12763         9         12.357         0      123209277440.000000    212828640.000000              0            252        336.109
     1433869482           2457183.250000   6.13246        10        12.4148         0        4087173120.000000    123515392.000000          56174            151        325.109
     1433869482           2457183.250000   6.13246        10        12.4148         0      796675866624.000000    581531200.000000              0            252        336.109
     1433869482           2457183.250000   6.13246        11        12.4148         0        1854581888.000000     92363520.000000          56173            151        325.109
     1433869482           2457183.250000   6.13246        11        12.4148         0        3113005824.000000     92378368.000000          56174            151        325.109
     1433869482           2457183.250000   6.13246        11        12.4148         0        5797835776.000000    153044096.000000          22579            197        330.113
     1433869482           2457183.250000   6.13246        11        12.4148         0      248203624448.000000    291637984.000000              0            252        336.109
     1433869482           2457183.250000    6.1309        12        12.5158         0        2381142528.000000     90775296.000000          44279             67        315.912
     1433869482           2457183.250000    6.1309        12        12.5158         0        6018649600.000000     62082816.000000          56174            151        325.109
     1433869482           2457183.250000    6.1309        12        12.5158         0        1223307392.000000     58334720.000000          56174            152        325.219
     1433869482           2457183.250000    6.1309        12        12.5158         0        2108253312.000000     99987776.000000          18725            165        326.609
     1433869482           2457183.250000    6.1309        12        12.5158         0        2321995520.000000    112630784.000000          22578            197        330.113
     1433869482           2457183.250000    6.1309        12        12.5158         0       12767125504.000000    112616832.000000          22579            197        330.113
     1433869482           2457183.250000    6.1309        12        12.5158         0        4801244160.000000    112587008.000000          22580            197        330.113
     1433869482           2457183.250000    6.1309        12        12.5158         0       30426054656.000000    115324632.000000              0            252        336.109
     1433869482           2457183.250000    6.1309        13        12.5158         0        3935553024.000000    162332528.000000              0             28        311.609
     1433869482           2457183.250000    6.1309        13        12.5158         0        1677179520.000000     74244352.000000          56173            151        325.109
     1433869482           2457183.250000    6.1309        13        12.5158         0        9566743552.000000     74229504.000000          56174            151        325.109
     1433869482           2457183.250000    6.1309        13        12.5158         0        2220837888.000000     70772736.000000          56174            152        325.219
     1433869482           2457183.250000    6.1309        13        12.5158         0        2908833024.000000    123609984.000000          18725            165        326.609
     1433869482           2457183.250000    6.1309        13        12.5158         0      734886297600.000000    486850304.000000              0            252        336.109
     1433869484           2457183.250000   6.12664         0        12.4576         0        2340183808.000000     59401472.000000          56174            151        325.109
     1433869484           2457183.250000   6.12664         0        12.4576         0       61544546304.000000    126471784.000000              0            252        336.109
     1433869484           2457183.250000   6.12664         0        12.4576         0        3831918848.000000     89237760.000000          25479            252        336.131
     1433869484           2457183.250000   6.12664         1        12.4576         0        5524341248.000000     71880704.000000          56174            151        325.109
     1433869484           2457183.250000   6.12664         1        12.4576         0        2002242304.000000     68932096.000000          56174            152        325.219
     1433869484           2457183.250000   6.12664         1        12.4576         0      795949727744.000000    507005248.000000              0            252        336.109
     1433869484           2457183.250000   6.12664         1        12.4576         0        1466424448.000000     57040384.000000          60692            255        336.488
     1433869484           2457183.250000   6.12509         2        12.5584         0        4594549760.000000    152098304.000000          44276             67        315.912
     1433869484           2457183.250000   6.12509         2        12.5584         0        2438226688.000000    116347392.000000          56173            151        325.109
     1433869484           2457183.250000   6.12509         2        12.5584         0        6614310400.000000    116345344.000000          56174            151        325.109
     1433869484           2457183.250000   6.12509         2        12.5584         0        2824257536.000000    112364032.000000          56174            152        325.219
     1433869484           2457183.250000   6.12509         2        12.5584         0      931757096960.000000    635009536.000000              0            252        336.109
     1433869484           2457183.250000   6.12509         3        12.5584         0        4321558528.000000    191314944.000000          44264             67        315.912
     1433869484           2457183.250000   6.12509         3        12.5584         0       10875494400.000000    191267840.000000          44276             67        315.912
     1433869484           2457183.250000   6.12509         3        12.5584         0       72384200704.000000    244994304.000000              0            252        336.109
     1433869484           2457183.250000   6.12025         4        12.5007         0        4162352896.000000    178344064.000000          22579            197        330.113
     1433869484           2457183.250000   6.12025         4        12.5007         0      208836853760.000000    257431536.000000              0            252        336.109
     1433869484           2457183.250000   6.12025         5        12.5007         0        2467737856.000000     50190848.000000          56174            151        325.109
     1433869484           2457183.250000   6.12025         5        12.5007         0        1269018880.000000     50277888.000000          56174            152        325.219
     1433869484           2457183.250000   6.12025         5        12.5007         0     1026592866304.000000    581982208.000000              0            252        336.109
     1433869484           2457183.250000   6.12179         6        12.4003         0      218946076672.000000    399471456.000000              0            252        336.109
     1433869484           2457183.250000   6.12179         7        12.4003         0        2136617472.000000     62005760.000000          56174            151        325.109
     1433869484           2457183.250000   6.12179         7        12.4003         0       14956844032.000000    117153912.000000              0            252        336.109
     1433869484           2457183.250000   6.12819         8         12.357         0        2515599360.000000     74399144.000000              0             28        311.609
     1433869484           2457183.250000   6.12819         8         12.357         0        2007146112.000000     62259328.000000          44264             67        315.912
     1433869484           2457183.250000   6.12819         8         12.357         0        1246530176.000000     62139520.000000          44274             67        315.912
     1433869484           2457183.250000   6.12819         8         12.357         0        4780190208.000000     62144384.000000          44276             67        315.912
     1433869484           2457183.250000   6.12819         8         12.357         0      346712768512.000000    224253376.000000              0            252        336.109
     1433869484           2457183.250000   6.12819         9         12.357         0        2989180416.000000    147910272.000000              0             28        311.609
     1433869484           2457183.250000   6.12819         9         12.357         0        2176756224.000000     90204672.000000          56173            151        325.109
     1433869484           2457183.250000   6.12819         9         12.357         0        9605602304.000000     90248960.000000          56174            151        325.109
     1433869484           2457183.250000   6.12819         9         12.357         0        2980168704.000000     87043584.000000          56174            152        325.219
     1433869484           2457183.250000   6.12819         9         12.357         0      111352283136.000000    199593456.000000              0            252        336.109
     1433869484           2457183.250000   6.13302        10        12.4148         0        5985013248.000000    178833408.000000          44276             67        315.912
     1433869484           2457183.250000   6.13302        10        12.4148         0        6760897536.000000    219215872.000000         120044            150        3908.94
     1433869484           2457183.250000   6.13302        10        12.4148         0        5234080256.000000    117991424.000000          56174            151        325.109
     1433869484           2457183.250000   6.13302        10        12.4148         0      837712936960.000000    589407104.000000              0            252        336.109
     1433869484           2457183.250000   6.13302        11        12.4148         0        4604666368.000000     91857920.000000          56174            151        325.109
     1433869484           2457183.250000   6.13302        11        12.4148         0        8159096320.000000    161630080.000000          22579            197        330.113
     1433869484           2457183.250000   6.13302        11        12.4148         0      287700353024.000000    313895104.000000              0            252        336.109
     1433869484           2457183.250000   6.13146        12        12.5158         0        2853909248.000000    129743552.000000              0             28        311.609
     1433869484           2457183.250000   6.13146        12        12.5158         0        2460754944.000000     87639552.000000          44264             67        315.912
     1433869484           2457183.250000   6.13146        12        12.5158         0        4373481472.000000     88110080.000000          44276             67        315.912
     1433869484           2457183.250000   6.13146        12        12.5158         0        6786286080.000000     62476032.000000          56174            151        325.109
     1433869484           2457183.250000   6.13146        12        12.5158         0        1924644480.000000     59109376.000000          56174            152        325.219
     1433869484           2457183.250000   6.13146        12        12.5158         0       17093919744.000000    113973248.000000          22579            197        330.113
     1433869484           2457183.250000   6.13146        12        12.5158         0       38774738944.000000    128269448.000000              0            252        336.109
     1433869484           2457183.250000   6.13146        13        12.5158         0        8197795840.000000    159333888.000000              0             28        311.609
     1433869484           2457183.250000   6.13146        13        12.5158         0        1966150272.000000     74415360.000000          56173            151        325.109
     1433869484           2457183.250000   6.13146        13        12.5158         0        9853998080.000000     74441472.000000          56174            151        325.109
     1433869484           2457183.250000   6.13146        13        12.5158         0        1929092096.000000     67715584.000000          56174            152        325.219
     1433869484           2457183.250000   6.13146        13        12.5158         0      819264290816.000000    536073152.000000              0            252        336.109
     1433869485           2457183.250000   6.12692         0        12.4576         0        2139181440.000000     59612160.000000          56174            151        325.109
     1433869485           2457183.250000   6.12692         0        12.4576         0       63652904960.000000    128728600.000000              0            252        336.109
     1433869485           2457183.250000   6.12692         0        12.4576         0        4578391552.000000     85739392.000000          25479            252        336.131
     1433869485           2457183.250000   6.12692         0        12.4576         0        1724567552.000000     85684224.000000          25480            252        336.131
     1433869485           2457183.250000   6.12692         1        12.4576         0        3308166656.000000     71271168.000000          56174            151        325.109
     1433869485           2457183.250000   6.12692         1        12.4576         0      867799007232.000000    540380032.000000              0            252        336.109
     1433869485           2457183.250000   6.12537         2        12.5584         0        3299028480.000000    162006016.000000          44278             67        315.912
     1433869485           2457183.250000   6.12537         2        12.5584         0        5779052032.000000    111514112.000000          56174            151        325.109
     1433869485           2457183.250000   6.12537         2        12.5584         0        2271198976.000000    105360384.000000          56174            152        325.219
     1433869485           2457183.250000   6.12537         2        12.5584         0      912854679552.000000    620536640.000000              0            252        336.109
     1433869485           2457183.250000   6.12537         3        12.5584         0       13385403392.000000    189087744.000000          44278             67        315.912
     1433869485           2457183.250000   6.12537         3        12.5584         0       96705691648.000000    253693040.000000              0            252        336.109
     1433869485           2457183.250000   6.12053         4        12.5007         0        4365757952.000000    136449280.000000          44278             67        315.912
     1433869485           2457183.250000   6.12053         4        12.5007         0        2593936896.000000    118199296.000000          82835            125        3906.18
     1433869485           2457183.250000   6.12053         4        12.5007         0        3488623872.000000    173115904.000000         120043            150        3908.94
     1433869485           2457183.250000   6.12053         4        12.5007         0        4010969856.000000    175765376.000000          22580            197        330.113
     1433869485           2457183.250000   6.12053         4        12.5007         0      172192235520.000000    247994256.000000              0            252        336.109
     1433869485           2457183.250000   6.12053         5        12.5007         0        2149790208.000000     48835584.000000          56174            151        325.109
     1433869485           2457183.250000   6.12053         5        12.5007         0     1002827677696.000000    573535296.000000              0            252        336.109
     1433869485           2457183.250000   6.12206         6        12.4003         0      206972239872.000000    386460544.000000              0            252        336.109
     1433869485           2457183.250000   6.12206         6        12.4003         0        5374908416.000000    264613376.000000          25479            252        336.131
     1433869485           2457183.250000   6.12206         7        12.4003         0        1985979392.000000     77599232.000000          44278             67        315.912
     1433869485           2457183.250000   6.12206         7        12.4003         0        1744136448.000000     61992704.000000          56174            151        325.109
     1433869485           2457183.250000   6.12206         7        12.4003         0       17078812672.000000    112550464.000000              0            252        336.109
     1433869485           2457183.250000   6.12846         8         12.357         0        1496369792.000000     56626176.000000          44266             67        315.912
     1433869485           2457183.250000   6.12846         8         12.357         0        1515045760.000000     56790528.000000          44277             67        315.912
     1433869485           2457183.250000   6.12846         8         12.357         0        4178922496.000000     56788608.000000          44278             67        315.912
     1433869485           2457183.250000   6.12846         8         12.357         0      309080850432.000000    208374768.000000              0            252        336.109
     1433869485           2457183.250000   6.12846         9         12.357         0        3057720576.000000    149455424.000000              0             28        311.609
     1433869485           2457183.250000   6.12846         9         12.357         0        2350187520.000000    104059904.000000          44278             67        315.912
     1433869485           2457183.250000   6.12846         9         12.357         0        8667140096.000000     89327360.000000          56174            151        325.109
     1433869485           2457183.250000   6.12846         9         12.357         0        2631879680.000000     82030592.000000          56174            152        325.219
     1433869485           2457183.250000   6.12846         9         12.357         0      149381955584.000000    221470528.000000              0            252        336.109
     1433869485           2457183.250000    6.1333        10        12.4148         0        3447974144.000000    156991488.000000          85537            125        3906.18
     1433869485           2457183.250000    6.1333        10        12.4148         0        5406666752.000000    116276736.000000          56174            151        325.109
     1433869485           2457183.250000    6.1333        10        12.4148         0      835832840192.000000    598008320.000000              0            252        336.109
     1433869485           2457183.250000    6.1333        11        12.4148         0        5101303296.000000     90151680.000000          56174            151        325.109
     1433869485           2457183.250000    6.1333        11        12.4148         0        5688599040.000000    154687104.000000          22580            197        330.113
     1433869485           2457183.250000    6.1333        11        12.4148         0      295591378944.000000    314476064.000000              0            252        336.109
     1433869485           2457183.250000   6.13173        12        12.5158         0        4962656768.000000     89726720.000000          44278             67        315.912
     1433869485           2457183.250000   6.13173        12        12.5158         0        6497714176.000000     62321664.000000          56174            151        325.109
     1433869485           2457183.250000   6.13173        12        12.5158         0        1559650816.000000     57502208.000000          56174            152        325.219
     1433869485           2457183.250000   6.13173        12        12.5158         0       11111638016.000000    105142656.000000          22580            197        330.113
     1433869485           2457183.250000   6.13173        12        12.5158         0        4678017024.000000    105131648.000000          22581            197        330.113
     1433869485           2457183.250000   6.13173        12        12.5158         0        2601576960.000000    105100288.000000          22582            197        330.113
     1433869485           2457183.250000   6.13173        12        12.5158         0       35618930688.000000    125904632.000000              0            252        336.109
     1433869485           2457183.250000   6.13173        13        12.5158         0        7648799232.000000    157719728.000000              0             28        311.609
     1433869485           2457183.250000   6.13173        13        12.5158         0        7380292096.000000     74160640.000000          56174            151        325.109
     1433869485           2457183.250000   6.13173        13        12.5158         0        2471482624.000000     72365824.000000          56174            152        325.219
     1433869485           2457183.250000   6.13173        13        12.5158         0      788661796864.000000    516565632.000000              0            252        336.109
     1433869486           2457183.250000    6.1272         0        12.4576         0        1358918272.000000     60759040.000000          56174            151        325.109
     1433869486           2457183.250000    6.1272         0        12.4576         0       52444110848.000000    121087072.000000              0            252        336.109
     1433869486           2457183.250000    6.1272         0        12.4576         0        4924730368.000000     90707584.000000          25480            252        336.131
     1433869486           2457183.250000    6.1272         1        12.4576         0        3587701760.000000    154462720.000000         128458             41        3897.03
     1433869486           2457183.250000    6.1272         1        12.4576         0        1381828224.000000     68913920.000000          56173            151        325.109
     1433869486           2457183.250000    6.1272         1        12.4576         0        5302813184.000000     68892928.000000          56174            151        325.109
     1433869486           2457183.250000    6.1272         1        12.4576         0        1634175744.000000     68632576.000000          56174            152        325.219
     1433869486           2457183.250000    6.1272         1        12.4576         0      774810959872.000000    486539008.000000              0            252        336.109
     1433869486           2457183.250000   6.12564         2        12.5585         0        3529186048.000000    160515072.000000          44280             67        315.912
     1433869486           2457183.250000   6.12564         2        12.5585         0        7195459072.000000    114906624.000000          56174            151        325.109
     1433869486           2457183.250000   6.12564         2        12.5585         0      916558381056.000000    625361344.000000              0            252        336.109
     1433869486           2457183.250000   6.12564         3        12.5585         0        4268785152.000000    186360320.000000          44279             67        315.912
     1433869486           2457183.250000   6.12564         3        12.5585         0        9955814400.000000    186327552.000000          44280             67        315.912
     1433869486           2457183.250000   6.12564         3        12.5585         0       82590007296.000000    248793536.000000              0            252        336.109
     1433869486           2457183.250000   6.12081         4        12.5007         0      171230740480.000000    246854320.000000              0            252        336.109
     1433869486           2457183.250000   6.12081         5        12.5007         0        2047175040.000000     99410944.000000         128459             41        3897.03
     1433869486           2457183.250000   6.12081         5        12.5007         0        1444644096.000000     53583360.000000          56174            151        325.109
     1433869486           2457183.250000   6.12081         5        12.5007         0      990963105792.000000    566645504.000000              0            252        336.109
     1433869486           2457183.250000   6.12234         6        12.4003         0      220364357632.000000    399902080.000000              0            252        336.109
     1433869486           2457183.250000   6.12234         7        12.4003         0        1653015936.000000     63298560.000000          56174            151        325.109
     1433869486           2457183.250000   6.12234         7        12.4003         0       29815900160.000000    119206136.000000              0            252        336.109
     1433869486           2457183.250000   6.12874         8         12.357         0        1675802624.000000     60305408.000000          44268             67        315.912
     1433869486           2457183.250000   6.12874         8         12.357         0        1715435520.000000     60211968.000000          44279             67        315.912
     1433869486           2457183.250000   6.12874         8         12.357         0        5474699776.000000     60269056.000000          44280             67        315.912
     1433869486           2457183.250000   6.12874         8         12.357         0      356903976960.000000    232096688.000000              0            252        336.109
     1433869486           2457183.250000   6.12874         9         12.357         0        3222520320.000000    147152480.000000              0             28        311.609
     1433869486           2457183.250000   6.12874         9         12.357         0        8301741056.000000     85855744.000000          56174            151        325.109
     1433869486           2457183.250000   6.12874         9         12.357         0        2330195200.000000     83759360.000000          56174            152        325.219
     1433869486           2457183.250000   6.12874         9         12.357         0      130751111168.000000    209516064.000000              0            252        336.109
     1433869486           2457183.250000   6.13358        10        12.4148         0        4471214592.000000    183237120.000000          44280             67        315.912
     1433869486           2457183.250000   6.13358        10        12.4148         0        4904044544.000000    121781248.000000          56174            151        325.109
     1433869486           2457183.250000   6.13358        10        12.4148         0        2563426816.000000    119725056.000000          56174            152        325.219
     1433869486           2457183.250000   6.13358        10        12.4148         0      702508171264.000000    537031360.000000              0            252        336.109
     1433869486           2457183.250000   6.13358        11        12.4148         0        3821425920.000000     89634560.000000          56174            151        325.109
     1433869486           2457183.250000   6.13358        11        12.4148         0        3441009152.000000    154034816.000000          22579            197        330.113
     1433869486           2457183.250000   6.13358        11        12.4148         0      259663511552.000000    298134688.000000              0            252        336.109
     1433869486           2457183.250000   6.13201        12        12.5159         0        1977361792.000000     97386240.000000          93623             42        3897.11
     1433869486           2457183.250000   6.13201        12        12.5159         0        2539512320.000000     88801280.000000          44268             67        315.912
     1433869486           2457183.250000   6.13201        12        12.5159         0        2478680576.000000     88990208.000000          44279             67        315.912
     1433869486           2457183.250000   6.13201        12        12.5159         0        5482415616.000000     88976384.000000          44280             67        315.912
     1433869486           2457183.250000   6.13201        12        12.5159         0        7113294336.000000     60259072.000000          56174            151        325.109
     1433869486           2457183.250000   6.13201        12        12.5159         0        1623719552.000000     58640384.000000          56174            152        325.219
     1433869486           2457183.250000   6.13201        12        12.5159         0        2374532352.000000     98906496.000000          18725            165        326.609
     1433869486           2457183.250000   6.13201        12        12.5159         0        3640357888.000000    103048000.000000          22577            197        330.113
     1433869486           2457183.250000   6.13201        12        12.5159         0        4953758720.000000    103105280.000000          22578            197        330.113
     1433869486           2457183.250000   6.13201        12        12.5159         0        7548283904.000000    103105280.000000          22579            197        330.113
     1433869486           2457183.250000   6.13201        12        12.5159         0       31517550592.000000    118053160.000000              0            252        336.109
     1433869486           2457183.250000   6.13201        13        12.5159         0        2500604160.000000    115401728.000000          89947             16        3894.26
     1433869486           2457183.250000   6.13201        13        12.5159         0        7890849280.000000    160434080.000000              0             28        311.609
     1433869486           2457183.250000   6.13201        13        12.5159         0        7197711360.000000     73234688.000000          56174            151        325.109
     1433869486           2457183.250000   6.13201        13        12.5159         0        3437977088.000000     68253184.000000          56174            152        325.219
     1433869486           2457183.250000   6.13201        13        12.5159         0      815949873152.000000    531624960.000000              0            252        336.109
     1433869487           2457183.250000   6.12748         0        12.4577         0        2055648896.000000     58580224.000000          56174            151        325.109
     1433869487           2457183.250000   6.12748         0        12.4577         0       55229870080.000000    122538368.000000              0            252        336.109
     1433869487           2457183.250000   6.12748         0        12.4577         0        3302424576.000000     90074368.000000          25480            252        336.131
     1433869487           2457183.250000   6.12748         1        12.4577         0        8620508160.000000     73704448.000000          56174            151        325.109
     1433869487           2457183.250000   6.12748         1        12.4577         0        3275261952.000000     70342400.000000          56174            152        325.219
     1433869487           2457183.250000   6.12748         1        12.4577         0      808786067456.000000    506038816.000000              0            252        336.109
     1433869487           2457183.250000   6.12592         2        12.5585         0        3938651648.000000    112722432.000000          56174            151        325.109
     1433869487           2457183.250000   6.12592         2        12.5585         0      863495520256.000000    597678272.000000              0            252        336.109
     1433869487           2457183.250000   6.12592         3        12.5585         0        4902785024.000000    193345024.000000          44278             67        315.912
     1433869487           2457183.250000   6.12592         3        12.5585         0        4484407808.000000    193453056.000000          44279             67        315.912
     1433869487           2457183.250000   6.12592         3        12.5585         0       71632224256.000000    239393520.000000              0            252        336.109
     1433869487           2457183.250000   6.12109         4        12.5007         0        8334997504.000000    169709952.000000          22578            197        330.113
     1433869487           2457183.250000   6.12109         4        12.5007         0      133704581120.000000    224815072.000000              0            252        336.109
     1433869487           2457183.250000   6.12109         5        12.5007         0        2359640064.000000     51404416.000000          56174            151        325.109
     1433869487           2457183.250000   6.12109         5        12.5007         0     1014462414848.000000    576541312.000000              0            252        336.109
     1433869487           2457183.250000   6.12262         6        12.4003         0      249663553536.000000    404752480.000000              0            252        336.109
     1433869487           2457183.250000   6.12262         6        12.4003         0        5128623616.000000    253084416.000000          25480            252        336.131
     1433869487           2457183.250000   6.12262         7        12.4003         0        1740998784.000000     64597504.000000          56174            151        325.109
     1433869487           2457183.250000   6.12262         7        12.4003         0       31529732096.000000    114752504.000000              0            252        336.109
     1433869487           2457183.250000   6.12902         8        12.3571         0        3519513088.000000     77311224.000000              0             28        311.609
     1433869487           2457183.250000   6.12902         8        12.3571         0        1690170368.000000     59110272.000000          44267             67        315.912
     1433869487           2457183.250000   6.12902         8        12.3571         0        1693650304.000000     59027328.000000          44277             67        315.912
     1433869487           2457183.250000   6.12902         8        12.3571         0        2221563136.000000     59100672.000000          44278             67        315.912
     1433869487           2457183.250000   6.12902         8        12.3571         0        1824962304.000000     59101056.000000          44279             67        315.912
     1433869487           2457183.250000   6.12902         8        12.3571         0      387213950976.000000    245258624.000000              0            252        336.109
     1433869487           2457183.250000   6.12902         8        12.3571         0        1067076800.000000     50505024.000000          25480            252        336.131
     1433869487           2457183.250000   6.12902         9        12.3571         0       10267227136.000000     93054720.000000          56174            151        325.109
     1433869487           2457183.250000   6.12902         9        12.3571         0        3211386368.000000     84507136.000000          56174            152        325.219
     1433869487           2457183.250000   6.12902         9        12.3571         0      105650774016.000000    194072752.000000              0            252        336.109
     1433869487           2457183.250000   6.13386        10        12.4148         0        3688803328.000000    160066560.000000          85536            125        3906.18
